# duration,x^0,x^1,x^2,x^3,x^4,x^5,x^6,x^7,y^0,y^1,y^2,y^3,y^4,y^5,y^6,y^7,z^0,z^1,z^2,z^3,z^4,z^5,z^6,z^7,yaw^0,yaw^1,yaw^2,yaw^3,yaw^4,yaw^5,yaw^6,yaw^7
2.500000,0.042986,0.000000,-0.000000,1.021999,-1.542456,0.935821,-0.260027,0.027409,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.034019,-0.000000,0.000000,0.938722,-1.346714,0.802910,-0.221174,0.023192,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.500000,0.394270,0.018460,-0.104869,0.300980,-0.396473,0.231792,-0.063430,0.006636,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.662180,0.289706,-0.039917,0.243849,-0.326086,0.189863,-0.051825,0.005411,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.500000,0.201165,-0.194821,-0.054094,0.074494,-0.088675,0.049533,-0.012958,0.001298,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.400962,0.246367,-0.041740,0.052540,-0.069022,0.037932,-0.009755,0.000962,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.500000,-0.458142,-0.310967,-0.012221,0.008546,0.007475,-0.009451,0.003735,-0.000495,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.790310,0.044829,-0.053187,-0.000845,0.011472,-0.011053,0.004058,-0.000518,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.500000,-1.199859,-0.248643,0.028086,-0.017424,0.039865,-0.027801,0.008491,-0.000962,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.600114,-0.186059,-0.040659,-0.016821,0.036897,-0.025203,0.007669,-0.000867,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.500000,-1.590114,-0.042221,0.050638,-0.018219,0.026803,-0.016370,0.004522,-0.000473,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.941265,-0.309093,-0.005325,-0.011585,0.024082,-0.014569,0.004047,-0.000427,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.500000,-1.400157,0.188687,0.041128,-0.006664,0.002423,-0.000967,0.000165,-0.000010,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.199871,-0.251040,0.030909,0.000122,0.004168,-0.002442,0.000668,-0.000073,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.500000,-0.741363,0.310908,0.006383,-0.005427,0.002914,-0.003010,0.001157,-0.000153,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.189861,-0.044219,0.048040,-0.002008,0.007011,-0.006017,0.002036,-0.000249,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.500000,0.000086,0.252102,-0.030744,-0.011702,0.017736,-0.013825,0.004701,-0.000582,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000045,0.189393,0.038860,-0.011587,0.016839,-0.012753,0.004163,-0.000500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.500000,0.390300,0.046473,-0.053398,-0.025535,0.063258,-0.051781,0.017993,-0.002260,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.658777,0.312468,0.004199,-0.023211,0.044491,-0.036458,0.012654,-0.001588,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.500000,0.201351,-0.179015,-0.055926,-0.096588,0.238136,-0.190461,0.065034,-0.008076,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.400961,0.258107,-0.041101,-0.074241,0.166193,-0.132253,0.045015,-0.005575,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.500000,-0.454101,-0.281229,-0.065712,-0.337119,0.853926,-0.701852,0.243480,-0.030441,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.792949,0.064741,-0.088031,-0.233444,0.576242,-0.470595,0.162307,-0.020159,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
