# duration,x^0,x^1,x^2,x^3,x^4,x^5,x^6,x^7,y^0,y^1,y^2,y^3,y^4,y^5,y^6,y^7,z^0,z^1,z^2,z^3,z^4,z^5,z^6,z^7,yaw^0,yaw^1,yaw^2,yaw^3,yaw^4,yaw^5,yaw^6,yaw^7
2.094395,-0.072046,-0.000000,-0.000000,-3.143997,5.572793,-4.011283,1.326422,-0.166586,0.002998,0.000000,0.000000,0.385031,-0.470828,0.276891,-0.079568,0.008921,0.072087,0.000000,-0.000000,3.162313,-5.566657,4.005538,-1.324296,0.166286,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.094395,-0.873747,-0.196234,0.250458,-0.880929,1.382454,-0.957213,0.310253,-0.038471,0.500674,0.435190,0.050542,-0.025533,0.049382,-0.051926,0.021033,-0.003012,1.054927,0.446575,-0.142345,0.886935,-1.374911,0.948837,-0.307166,0.038049,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.094395,-0.868302,0.260740,0.148394,-0.189438,0.227441,-0.132064,0.035335,-0.003540,1.499745,0.436332,-0.058793,-0.053105,0.053296,-0.031919,0.008979,-0.000934,2.096666,0.489677,-0.040071,0.173950,-0.219643,0.124274,-0.032506,0.003166,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.094395,-0.000872,0.494323,0.013896,0.031495,-0.150065,0.135090,-0.051387,0.007141,1.999710,-0.001984,-0.121375,0.013820,-0.029927,0.024831,-0.008129,0.000970,3.142450,0.505912,-0.013692,-0.055680,0.156457,-0.139849,0.053176,-0.007382,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.094395,0.866433,0.242884,-0.114988,0.067233,-0.119356,0.078999,-0.023213,0.002549,1.500283,-0.431884,-0.066284,0.011921,0.022262,-0.018634,0.006672,-0.000878,4.188374,0.507298,0.006824,-0.080065,0.126458,-0.082813,0.024644,-0.002749,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.094395,0.866763,-0.246747,-0.118834,-0.016006,0.086468,-0.076531,0.028937,-0.003983,0.499789,-0.432968,0.065009,0.015507,-0.002818,0.002579,-0.001167,0.000160,5.235258,0.496944,0.010440,0.023730,-0.077929,0.070988,-0.026914,0.003700,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.094395,-0.000437,-0.496856,0.006380,-0.014160,0.042828,-0.021741,0.004412,-0.000246,0.000102,0.000338,0.123845,-0.001587,0.002621,-0.004220,0.001410,-0.000164,6.283618,0.497153,-0.006346,0.031396,-0.035635,0.015787,-0.002385,-0.000023,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.094395,-0.866319,-0.252737,0.112549,0.036061,-0.065474,0.053370,-0.019633,0.002664,0.499920,0.432752,0.063549,-0.015958,-0.008209,0.006251,-0.002146,0.000276,7.330667,0.502914,-0.004157,-0.028126,0.068011,-0.057314,0.021032,-0.002851,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.094395,-0.865906,0.248373,0.106820,0.015099,-0.052938,0.040896,-0.014652,0.001957,1.500134,0.433120,-0.063928,-0.018697,0.006356,-0.004594,0.001761,-0.000231,8.377470,0.501791,0.001314,-0.027863,0.056177,-0.045510,0.016465,-0.002208,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.094395,0.000300,0.496983,-0.007291,-0.008881,0.035904,-0.065259,0.034986,-0.006069,1.999931,-0.000092,-0.123815,0.000731,-0.004019,0.007629,-0.003357,0.000509,9.424478,0.503272,0.007262,-0.015215,-0.028905,0.059686,-0.032818,0.005768,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.094395,0.868625,0.264315,-0.152035,-0.229567,0.688505,-0.676249,0.280210,-0.041969,1.499997,-0.434134,-0.062719,0.027311,-0.011671,0.005624,-0.000505,-0.000143,10.469389,0.485986,0.043610,0.215130,-0.677160,0.668699,-0.277373,0.041576,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.094395,0.873281,-0.194562,-0.244196,-0.902863,2.746459,-2.699005,1.118096,-0.166745,0.500617,-0.432185,0.051176,-0.013208,0.139146,-0.159575,0.072709,-0.011764,11.511906,0.444937,0.136098,0.908771,-2.735708,2.692399,-1.115877,0.166455,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
