# duration,x^0,x^1,x^2,x^3,x^4,x^5,x^6,x^7,y^0,y^1,y^2,y^3,y^4,y^5,y^6,y^7,z^0,z^1,z^2,z^3,z^4,z^5,z^6,z^7,yaw^0,yaw^1,yaw^2,yaw^3,yaw^4,yaw^5,yaw^6,yaw^7
1.805556,0.586151,0.000000,0.000000,0.082036,-0.158151,-0.167883,0.175496,-0.037687,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.156645,-0.000000,-0.000000,0.045416,-0.022085,-0.044403,0.020278,-0.001748,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.805556,-0.110465,-0.776922,0.259391,0.108301,-0.075163,0.063439,-0.033556,0.005860,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.069577,-0.524575,-0.271311,0.175407,0.059725,-0.074884,0.032663,-0.005385,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.805556,-0.407622,0.378221,0.122100,-0.136854,0.001054,-0.009604,0.011314,-0.002188,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.876155,0.092695,0.476197,0.007562,-0.079806,0.035776,-0.014763,0.002635,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.805556,-0.050236,-0.233022,-0.242187,0.075497,0.031299,0.007149,-0.008467,0.001329,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.379840,0.847714,-0.229625,-0.160270,0.044743,-0.011740,0.008887,-0.001814,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.805556,-0.556490,0.095141,0.385614,0.032244,-0.036091,-0.015146,0.006543,-0.000547,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.663137,-0.536101,-0.227880,0.151583,0.005894,0.005919,-0.008873,0.001659,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.805556,0.580454,0.768990,-0.214662,-0.155480,0.003677,0.017223,0.000825,-0.001101,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.182863,-0.042317,0.311094,-0.040176,-0.031363,-0.015891,0.012303,-0.001975,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.805556,0.683182,-0.697123,-0.283452,0.119982,0.072356,-0.021842,-0.007905,0.002892,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.182892,0.042838,-0.289845,-0.070959,0.036797,0.024776,-0.014275,0.002326,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.805556,-0.536460,-0.213100,0.401255,0.075616,-0.188078,0.070031,-0.003223,-0.002408,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.584932,-0.594354,0.165410,0.187077,-0.038942,-0.014446,0.010678,-0.002449,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.805556,-0.085357,0.313462,-0.230033,-0.274854,0.429513,-0.295258,0.095953,-0.011085,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.491954,0.783614,0.282250,-0.218883,0.110961,-0.091078,0.030140,-0.002852,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.805556,-0.357031,-0.423145,0.132868,0.374363,-0.792701,0.813773,-0.361855,0.057892,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.852087,0.213400,-0.438312,0.100737,-0.320609,0.381083,-0.166754,0.025909,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.805556,-0.209057,0.675655,0.198288,0.114053,-0.010072,-0.406712,0.312134,-0.067593,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.149997,-0.597802,0.124665,0.215411,0.074427,-0.299857,0.190041,-0.038420,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.805556,1.003219,0.201798,-0.799366,-1.615091,6.369913,-7.521990,3.699107,-0.650153,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.037116,0.339608,-0.089324,-0.941579,3.090559,-3.628992,1.770048,-0.307292,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
