# duration,x^0,x^1,x^2,x^3,x^4,x^5,x^6,x^7,y^0,y^1,y^2,y^3,y^4,y^5,y^6,y^7,z^0,z^1,z^2,z^3,z^4,z^5,z^6,z^7,yaw^0,yaw^1,yaw^2,yaw^3,yaw^4,yaw^5,yaw^6,yaw^7
1.875000,0.210556,-0.000000,0.000000,0.103822,0.006799,-0.050477,0.005563,0.002540,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.132914,0.000000,-0.000000,0.068929,0.008107,-0.029870,0.001324,0.001815,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.875000,0.257855,-0.299043,-0.332493,0.212373,0.119417,-0.151636,0.056275,-0.007438,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.200675,-0.168979,-0.281437,0.039346,0.056903,-0.042541,0.014389,-0.001839,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.875000,-0.270711,0.034255,0.198757,-0.021506,-0.028125,0.013707,-0.004472,0.000663,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.653335,-0.496440,0.108857,0.072172,-0.020068,0.006371,-0.002354,0.000274,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.875000,0.180260,0.238165,-0.118285,-0.053257,-0.006558,0.024428,-0.011704,0.002007,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.906068,0.293581,0.208432,-0.046146,-0.006886,0.002803,-0.002555,0.000713,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.875000,-0.000099,-0.447393,-0.139125,0.081519,-0.040542,0.029843,-0.008045,0.000541,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000120,0.441690,-0.138438,-0.027759,-0.029898,0.027933,-0.006576,0.000370,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.875000,-0.905709,-0.288183,0.203151,-0.000031,0.074251,-0.069624,0.022708,-0.002612,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.180582,-0.234152,-0.123031,0.023133,0.079079,-0.054559,0.015984,-0.001722,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.875000,-0.653984,0.491253,0.118234,-0.027283,-0.113625,0.096561,-0.034457,0.004595,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.271185,-0.039184,0.204297,0.060679,-0.111389,0.080579,-0.028969,0.003848,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.875000,0.213486,0.224852,-0.218617,-0.039487,0.126155,-0.117230,0.050468,-0.007883,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.318985,0.552063,0.009815,-0.096246,0.103962,-0.107367,0.046796,-0.007180,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.875000,-0.000635,-0.310162,0.012696,0.028521,0.000266,0.045882,-0.034679,0.007075,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.999362,0.002837,-0.234429,-0.027609,0.000902,0.056574,-0.035945,0.006858,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.875000,-0.213434,0.210666,0.217016,0.132169,-0.375783,0.315915,-0.120106,0.016962,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.317587,-0.559589,0.032027,0.195906,-0.300580,0.253331,-0.096565,0.013491,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.875000,0.655424,0.492056,-0.153910,-0.076503,0.360067,-0.511548,0.271907,-0.049463,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.268737,0.033175,0.155693,-0.046936,0.320204,-0.469690,0.246021,-0.044286,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.875000,0.913192,-0.247926,-0.370836,-0.909941,3.434206,-3.851878,1.806998,-0.304217,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.186280,0.276962,-0.256347,-0.881051,2.945823,-3.275782,1.525894,-0.254562,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
