# duration,x^0,x^1,x^2,x^3,x^4,x^5,x^6,x^7,y^0,y^1,y^2,y^3,y^4,y^5,y^6,y^7,z^0,z^1,z^2,z^3,z^4,z^5,z^6,z^7,yaw^0,yaw^1,yaw^2,yaw^3,yaw^4,yaw^5,yaw^6,yaw^7
2.094395,0.072083,0.000000,-0.000000,3.157325,-5.567130,4.005923,-1.324420,0.166301,0.001926,-0.000000,0.000000,0.167181,-0.173517,0.084877,-0.019405,0.001620,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.094395,1.007736,0.379603,-0.173665,0.882357,-1.374476,0.948615,-0.307083,0.038038,0.268087,0.254280,0.051453,-0.038009,0.069531,-0.051301,0.016702,-0.002024,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.094395,1.734324,0.239669,-0.094207,0.171292,-0.219136,0.124033,-0.032396,0.003148,0.999559,0.431914,0.037213,-0.000073,-0.024435,0.023165,-0.008760,0.001185,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.094395,2.000866,0.005939,-0.076304,-0.056188,0.158335,-0.141317,0.053759,-0.007466,2.000270,0.499747,-0.003327,0.000050,-0.001034,-0.001852,0.001073,-0.000164,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.094395,1.731641,-0.242608,-0.047388,-0.078800,0.129907,-0.085549,0.025669,-0.002891,2.999844,0.432810,-0.029558,-0.003234,-0.006991,0.006864,-0.002596,0.000351,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.094395,0.999267,-0.435929,-0.020751,0.026566,-0.074651,0.068632,-0.026116,0.003598,3.732116,0.249967,-0.054968,-0.000938,-0.000997,0.000515,-0.000115,0.000012,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.094395,0.000425,-0.502832,-0.006269,0.035979,-0.034230,0.014464,-0.001851,-0.000102,3.999978,-0.000169,-0.062444,0.000557,0.000576,-0.001188,0.000717,-0.000127,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.094395,-0.999708,-0.429946,0.026956,-0.025282,0.071661,-0.060517,0.022203,-0.003010,3.732015,-0.249493,-0.053873,-0.000826,0.005420,-0.003416,0.001094,-0.000139,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.094395,-1.732172,-0.248082,0.055568,-0.026829,0.058731,-0.047693,0.017233,-0.002310,3.000053,-0.432809,-0.031728,0.002450,0.005873,-0.005215,0.002043,-0.000295,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.094395,-2.000300,0.003370,0.069775,-0.016323,-0.027075,0.058015,-0.032234,0.005692,2.000090,-0.499533,-0.000691,-0.000259,0.011878,-0.008975,0.002916,-0.000348,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.094395,-1.734646,0.236033,0.097849,0.212005,-0.676787,0.668319,-0.277259,0.041562,0.999895,-0.433431,0.032717,0.006861,-0.008591,0.007511,-0.002723,0.000350,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.094395,-1.007262,0.377964,0.167304,0.904112,-2.735462,2.692062,-1.115748,0.166438,0.268116,-0.250738,0.050151,-0.000178,0.039170,-0.053937,0.026979,-0.004622,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
