# duration,x^0,x^1,x^2,x^3,x^4,x^5,x^6,x^7,y^0,y^1,y^2,y^3,y^4,y^5,y^6,y^7,z^0,z^1,z^2,z^3,z^4,z^5,z^6,z^7,yaw^0,yaw^1,yaw^2,yaw^3,yaw^4,yaw^5,yaw^6,yaw^7
3.333333,0.030580,0.000000,0.000000,0.291382,-0.313925,0.138637,-0.028192,0.002181,-0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-0.110619,-0.000000,-0.000000,-1.158036,1.303571,-0.591270,0.123136,-0.009740,-0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000
3.333333,0.420132,0.118396,-0.024956,0.051748,-0.033564,0.009146,-0.000937,0.000010,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,-1.011580,0.054302,0.193332,-0.347809,0.346680,-0.154694,0.032114,-0.002544,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000
3.333333,0.834321,0.132223,-0.006709,-0.030510,0.048188,-0.026405,0.006266,-0.000546,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,-0.003061,0.488412,0.021152,-0.116684,0.099366,-0.043205,0.008827,-0.000686,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000
3.333333,1.249691,0.133798,0.001796,-0.041871,0.050661,-0.024691,0.005446,-0.000451,-0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.998768,0.001426,-0.103178,-0.017046,0.016628,-0.006341,0.001360,-0.000117,-0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000
3.333333,1.666290,0.129212,0.002075,-0.025248,0.031726,-0.016269,0.003767,-0.000326,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000610,-0.469072,-0.004692,0.002675,0.028943,-0.017837,0.004501,-0.000413,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000
3.333333,2.083640,0.130479,-0.001702,-0.027871,0.038970,-0.020524,0.004775,-0.000412,-0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,-0.999248,0.010039,0.107707,-0.045628,0.059477,-0.031340,0.007102,-0.000597,-0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000
3.333333,2.499828,0.130905,0.000594,-0.030704,0.039767,-0.020359,0.004671,-0.000400,-0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,-0.000542,0.476825,0.002249,-0.053500,0.047307,-0.024589,0.005797,-0.000504,-0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000
3.333333,2.916659,0.130709,-0.000079,-0.029821,0.039585,-0.020493,0.004734,-0.000407,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.999732,0.009128,-0.109679,-0.040303,0.050034,-0.023019,0.005001,-0.000412,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000
3.333333,3.333379,0.130994,-0.000343,-0.031258,0.041735,-0.021602,0.004979,-0.000427,-0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000282,-0.468102,-0.000127,-0.005698,0.033103,-0.018310,0.004376,-0.000390,-0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000
3.333333,3.749795,0.131273,0.001230,-0.030704,0.037399,-0.018232,0.004005,-0.000329,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,-0.999216,0.006987,0.105247,-0.040675,0.065114,-0.039188,0.009885,-0.000909,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000
3.333333,4.165941,0.128561,0.005221,-0.014297,0.006676,0.000681,-0.000927,0.000136,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.003321,0.490289,-0.022796,-0.131354,0.199457,-0.118516,0.030219,-0.002802,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000
3.333333,4.580219,0.118395,0.022706,0.053577,-0.125090,0.082983,-0.022463,0.002157,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,-0.000000,1.010946,0.057453,-0.190628,-0.364871,0.672785,-0.409969,0.106020,-0.009894,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,-0.000000
