# duration,x^0,x^1,x^2,x^3,x^4,x^5,x^6,x^7,y^0,y^1,y^2,y^3,y^4,y^5,y^6,y^7,z^0,z^1,z^2,z^3,z^4,z^5,z^6,z^7,yaw^0,yaw^1,yaw^2,yaw^3,yaw^4,yaw^5,yaw^6,yaw^7
2.500000,0.008778,-0.000000,0.000000,0.216866,-0.320545,0.192484,-0.053140,0.005575,0.000418,-0.000000,-0.000000,0.032698,-0.033946,0.017026,-0.004170,0.000399,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.500000,0.102265,0.017382,-0.022080,0.057433,-0.075483,0.043650,-0.011840,0.001230,0.073233,0.054708,0.006653,-0.000814,0.001944,-0.002152,0.000796,-0.000101,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.500000,0.079088,-0.044683,-0.017635,0.011722,-0.010763,0.004183,-0.000607,0.000012,0.237262,0.067460,-0.003829,-0.005421,0.008331,-0.006481,0.002162,-0.000262,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.500000,-0.112184,-0.103118,-0.009862,-0.007148,0.016958,-0.011674,0.003527,-0.000394,0.357798,0.020796,-0.014997,-0.009600,0.013446,-0.008333,0.002351,-0.000250,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.500000,-0.400674,-0.114337,0.005912,-0.004357,0.010067,-0.006880,0.002158,-0.000255,0.299195,-0.070302,-0.019094,-0.002510,0.006229,-0.005169,0.001849,-0.000236,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.500000,-0.624795,-0.051628,0.018143,-0.007348,0.018787,-0.013949,0.004444,-0.000519,0.010470,-0.153921,-0.013659,-0.008842,0.018359,-0.011835,0.003395,-0.000363,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.500000,-0.615498,0.067853,0.027355,-0.012249,0.016402,-0.009011,0.002203,-0.000200,-0.428874,-0.182426,0.004951,0.000244,0.000821,-0.000031,-0.000007,-0.000004,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.500000,-0.289873,0.188936,0.023009,0.003415,-0.012501,0.008941,-0.002724,0.000302,-0.825486,-0.119324,0.019761,-0.001581,0.012844,-0.011196,0.003918,-0.000489,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.500000,0.283878,0.253449,0.000711,-0.000691,0.004767,-0.006941,0.002980,-0.000420,-0.958801,0.025221,0.032310,-0.017531,0.033339,-0.022903,0.006891,-0.000768,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.500000,0.890480,0.213958,-0.026308,-0.030361,0.072108,-0.059881,0.020894,-0.002631,-0.688444,0.193619,0.034994,-0.012267,0.004139,0.003496,-0.002640,0.000453,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.500000,1.250931,0.071170,-0.058681,-0.119015,0.284944,-0.229948,0.078965,-0.009845,-0.042463,0.306954,0.026056,0.041590,-0.126690,0.107808,-0.038169,0.004858,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.500000,1.146859,-0.113042,-0.116879,-0.424895,1.062444,-0.871308,0.301421,-0.037552,0.763655,0.293431,0.030881,0.227119,-0.595080,0.495069,-0.173014,0.021749,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
