# duration,x^0,x^1,x^2,x^3,x^4,x^5,x^6,x^7,y^0,y^1,y^2,y^3,y^4,y^5,y^6,y^7,z^0,z^1,z^2,z^3,z^4,z^5,z^6,z^7,yaw^0,yaw^1,yaw^2,yaw^3,yaw^4,yaw^5,yaw^6,yaw^7
0.833333,-0.012630,0.000000,-0.000000,-3.596146,4.120216,0.124813,-2.243776,0.860053,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.063906,0.000000,0.000000,5.881862,-10.791622,1.604219,6.941779,-3.533858,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.833333,-0.567997,-1.047606,-0.073164,-0.448256,2.008656,-0.622971,-1.252972,0.736334,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.246720,-0.404430,-0.585087,1.747382,-4.201209,1.614296,2.755093,-1.794959,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.833333,-1.247016,-0.250966,0.720931,-0.152442,0.581658,-0.419131,-0.536439,0.408523,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.440961,-1.136358,0.401673,0.544531,-1.196035,0.637801,0.899110,-0.687993,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.833333,-0.997302,0.632987,-0.094921,-0.437605,0.180696,-0.088224,-0.140220,0.127833,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.005233,-0.008011,1.168218,-0.219237,-0.518775,0.244661,0.350396,-0.264366,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.833333,-0.748571,-0.269776,-0.882075,0.086806,0.232754,0.024455,-0.067462,0.013529,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.435810,1.096498,0.178024,-0.656130,-0.215687,0.258581,0.245296,-0.199631,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.833333,-1.432444,-1.092258,0.072441,0.480021,0.172876,-0.102646,-0.139338,0.069401,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.248199,0.273980,-0.774929,-0.109851,0.093730,0.213609,0.108058,-0.155226,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.833333,-1.999740,0.007903,0.976551,-0.097852,-0.041334,-0.093253,-0.065893,0.064159,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.001288,-0.617730,0.048791,0.316599,0.141810,0.018160,-0.056183,-0.031186,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.833333,-1.433193,1.102611,0.084843,-0.562947,-0.042986,0.102675,0.074000,-0.053015,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.250796,0.286641,0.866645,-0.261248,0.026654,-0.003282,-0.058963,0.006560,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.833333,-0.750692,0.273432,-0.819568,-0.031568,0.158274,0.114620,0.012468,-0.059774,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.432342,1.113771,-0.065571,-0.766904,0.197598,0.153249,-0.050838,-0.040071,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.833333,-1.000360,-0.625591,0.010028,0.427370,0.208642,-0.121739,-0.195170,0.114627,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.999810,0.017175,-0.978574,-0.308767,0.748529,0.043801,-0.421600,0.149403,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.833333,-1.249079,0.269010,0.798851,-0.046708,0.173782,-0.309064,-0.366563,0.339607,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.434959,-1.085071,-0.167038,0.132621,1.584667,-0.723021,-1.512573,1.057374,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.833333,-0.565558,1.072415,-0.167941,-0.124156,0.160171,-0.771964,-0.576389,1.000994,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.246337,-0.330789,0.565130,0.734498,2.032058,-3.163145,-3.194441,3.619307,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
