t,x,y,z,yaw
0.0,0.0,0.0,0.0,0
0.050670849251448276,0.00013693311461326907,-0.004053667940115862,0.02026772293974084,0
0.10134169850289655,0.0005477074575495067,-0.008107335880231725,0.04053174544957667,0
0.15201254775434483,0.0012322480306614647,-0.012161003820347587,0.06078836777521966,0
0.2026833970057931,0.0021904298522523735,-0.01621467176046345,0.08103389151348636,0
0.2533542462572414,0.0034220779798939116,-0.020268339700579313,0.10126462028754817,0
0.30402509550868967,0.0049269675423671,-0.024322007640695174,0.12147686042180113,0
0.35469594476013794,0.006704823780718794,-0.028375675580811034,0.14166692161625347,0
0.4053667940115862,0.008755322098426,-0.0324293435209269,0.16183111762028565,0
0.4560376432630345,0.011078088120660912,-0.03648301146104276,0.18196576690568236,0
0.5067084925144828,0.013672697762641572,-0.040536679401158626,0.20206719333879122,0
0.5573793417659311,0.016538677307063043,-0.04459034734127448,0.22213172685170732,0
0.6080501910173793,0.01967550349058378,-0.04864401528139035,0.2421557041123398,0
0.6587210402688276,0.023082603599365203,-0.05269768322150621,0.2621354691932589,0
0.7093918895202759,0.02675935557363429,-0.05675135116162207,0.2820673742391817,0
0.7600627387717241,0.030705088121258273,-0.06080501910173793,0.30194778013299006,0
0.8107335880231724,0.034919080840307704,-0.0648586870418538,0.3217730571601534,0
0.8614044372746207,0.039400564350585254,-0.06891235498196965,0.3415395856714287,0
0.912075286526069,0.044148720434097344,-0.07296602292208552,0.36124375674373166,0
0.9627461357775172,0.04916268218444264,-0.07701969086220138,0.38088197283903996,0
1.0134169850289656,0.05444153416508879,-0.08107335880231725,0.40045064846122763,0
1.0640878342804139,0.05998431257651138,-0.08512702674243311,0.41994621081069106,0
1.1147586835318621,0.06579000543216185,-0.08918069468254897,0.4393651004366666,0
1.1654295327833104,0.07185755274323347,-0.09323436262266484,0.45870377188710126,0
1.2161003820347587,0.07818584671219098,-0.0972880305627807,0.47795869435597743,0
1.266771231286207,0.08477373193502946,-0.10134169850289655,0.4971263523279533,0
1.3174420805376552,0.0916200056122265,-0.10539536644301242,0.5162032462202224,0
1.3681129297891035,0.09872341776834426,-0.10944903438312828,0.535185893021453,0
1.4187837790405518,0.10608267148024852,-0.11350270232324414,0.5540708269277128,0
1.469454628292,0.11369642311389638,-0.11755637026336001,0.5728545999752424,0
1.5201254775434483,0.12156328256965399,-0.12161003820347586,0.5915337826699778,0
1.5707963267948966,0.12968181353609864,-0.12566370614359174,0.6101049646137006,0
1.6214671760463448,0.13805053375225484,-0.1297173740837076,0.6285647551266952,0
1.672138025297793,0.14666791527822354,-0.13377104202382345,0.6469097838668162,0
1.7228088745492414,0.1555323847741481,-0.1378247099639393,0.6651367014448317,0
1.7734797238006896,0.16464232378747257,-0.14187837790405516,0.6832421800359512,0
1.824150573052138,0.17399606904843212,-0.14593204584417105,0.7012229139874067,0
1.8748214223035862,0.18359191277373155,-0.1499857137842869,0.7190756204219955,0
1.9254922715550344,0.19342810297834534,-0.15403938172440276,0.7367970398374544,0
1.9761631208064827,0.20350284379539363,-0.15809304966451862,0.7543839367015768,0
2.026833970057931,0.21381429580402345,-0.1621467176046345,0.7718331000429435,0
2.0775048193093792,0.22436057636524875,-0.16620038554475033,0.7891413440371755,0
2.1281756685608277,0.23513975996567638,-0.17025405348486622,0.8063055085885955,0
2.178846517812276,0.24614987856906234,-0.17430772142498208,0.823322459907188,0
2.2295173670637243,0.25738892197562935,-0.17836138936509793,0.840189091080759,0
2.2801882163151723,0.2688548381890852,-0.1824150573052138,0.8569023226421884,0
2.330859065566621,0.2805455337912721,-0.18646872524532968,0.8734591031316732,0
2.381529914818069,0.29245887432437456,-0.1905223931854455,0.8898564096538518,0
2.4322007640695174,0.3045926846806275,-0.1945760611255614,0.906091248429721,0
2.4828716133209654,0.3169447494994375,-0.19862972906567725,0.922160655343228,0
2.533542462572414,0.32951281357186213,-0.2026833970057931,0.9380616964824554,0
2.584213311823862,0.34229458225235665,-0.20673706494590896,0.953791468675284,0
2.6348841610753104,0.3552877218777273,-0.21079073288602485,0.9693471000194497,0
2.6855550103267585,0.3684898601932036,-0.21484440082614067,0.9847257504068856,0
2.736225859578207,0.38189858678556043,-0.21889806876625656,0.9999246120422646,0
2.786896708829655,0.3955114535232036,-0.22295173670637242,1.0149409099556357,0
2.8375675580811035,0.4093259750031457,-0.22700540464648827,1.029771902509076,0
2.8882384073325515,0.4233396290047815,-0.23105907258660413,1.0444148818972463,0
2.938909256584,0.4375498569503926,-0.23511274052672002,1.0588671746417815,0
2.989580105835448,0.4519540643722826,-0.23916640846683584,1.073126142079403,0
3.0402509550868966,0.46654962138646994,-0.24322007640695173,1.0871891808436798,0
3.0909218043383446,0.4813338631728463,-0.2472737443470676,1.1010537233403477,0
3.141592653589793,0.4963040904617122,-0.25132741228718347,1.1147172382160913,0
3.192263502841241,0.511457570026602,-0.2553810802272993,1.128177230820712,0
3.2429343520926897,0.5267915351833095,-0.2594347481674152,1.1414312436625962,0
3.293605201344138,0.542303186295024,-0.26348841610753104,1.1544768568573982,0
3.344276050595586,0.557989691283481,-0.2675420840476469,1.1673116885698562,0
3.3949468998470347,0.5738481861460305,-0.27159575198776276,1.1799333954486595,0
3.4456177490984827,0.589875775478548,-0.2756494199278786,1.1923396730542963,0
3.496288598349931,0.6060695330040647,-0.2797030878679945,1.2045282562797892,0
3.5469594476013793,0.6224265021070386,-0.28375675580811033,1.216496919764252,0
3.5976302968528278,0.6389436963731704,-0.28781042374822624,1.2282434782991936,0
3.648301146104276,0.655618100134653,-0.2918640916883421,1.2397657872274859,0
3.6989719953557243,0.6724466690207656,-0.29591775962845795,1.2510617428349307,0
3.7496428446071723,0.6894263305137032,-0.2999714275685738,1.2621292827343482,0
3.800313693858621,0.7065539845095559,-0.30402509550868967,1.2729663862421263,0
3.850984543110069,0.7238265038843135,-0.3080787634488055,1.2835710747471496,0
3.9016553923615174,0.74124073506481,-0.3121324313889214,1.29394141207205,0
3.9523262416129654,0.7587934986044913,-0.31618609932903724,1.3040755048267068,0
4.0029970908644135,0.776481589763916,-0.3202397672691531,1.3139715027539411,0
4.053667940115862,0.794301779095867,-0.324293435209269,1.323627599067329,0
4.1043387893673104,0.8122508130349707,-0.32834710314938487,1.3330420307810786,0
4.1550096386187585,0.830325414491733,-0.33240077108950067,1.3422130790319142,0
4.2056804878702065,0.8485222834508566,-0.3364544390296165,1.351139069392901,0
4.2563513371216555,0.8668380975737512,-0.34050810696973244,1.3598183721791577,0
4.3070221863731035,0.8852695128051187,-0.3445617749098483,1.3682494027454004,0
4.357693035624552,0.9038131639834974,-0.34861544284996415,1.3764306217752613,0
4.408363884876,0.9224656654556724,-0.35266911079007995,1.3843605355623374,0
4.4590347341274486,0.9412236116948157,-0.35672277873019587,1.392037696282904,0
4.509705583378897,0.960083577922255,-0.3607764466703117,1.3994607022602554,0
4.560376432630345,0.9790421207327691,-0.3648301146104276,1.4066281982206206,0
4.611047281881793,0.9980957787232703,-0.36888378255054344,1.4135388755406058,0
4.661718131133242,1.017241073124782,-0.37293745049065935,1.4201914724861182,0
4.71238898038469,1.0364745084375786,-0.3769911184307752,1.4265847744427305,0
4.763059829636138,1.0557925730693913,-0.381044786370891,1.4327176141374436,0
4.813730678887586,1.075191739976543,-0.38509845431100687,1.4385888718518032,0
4.864401528139035,1.094668467307907,-0.3891521222511228,1.4441974756263354,0
4.915072377390483,1.1142191990515666,-0.39320579019123864,1.4495424014562615,0
4.965743226641931,1.1338403656840685,-0.3972594581313545,1.4546226734784604,0
5.01641407589338,1.1535283848221352,-0.4013131260714704,1.4594373641496377,0
5.067084925144828,1.1732796618767227,-0.4053667940115862,1.463985594415673,0
5.117755774396276,1.193090590709319,-0.40942046195170206,1.4682665338721188,0
5.168426623647724,1.2129575542903397,-0.4134741298918179,1.4722794009158104,0
5.219097472899173,1.232876925359518,-0.41752779783193383,1.4760234628875708,0
5.269768322150621,1.2528450670881557,-0.4215814657720497,1.4794980362059769,0
5.320439171402069,1.2728583337431345,-0.42563513371216555,1.4827024864921674,0
5.371110020653517,1.2929130713525385,-0.42968880165228135,1.4856362286856637,0
5.421780869904966,1.3130056183727912,-0.43374246959239726,1.488298727151192,0
5.472451719156414,1.3331323063571643,-0.4377961375325131,1.4906894957764751,0
5.523122568407862,1.3532894606255625,-0.441849805472629,1.4928080980609872,0
5.57379341765931,1.3734734009354317,-0.44590347341274483,1.4946541471956496,0
5.624464266910759,1.3936804421536906,-0.44995714135286075,1.4962273061334517,0
5.675135116162207,1.4139068949295486,-0.45401080929297655,1.4975272876509893,0
5.725805965413655,1.4341490663681051,-0.4580644772330924,1.4985538544009047,0
5.776476814665103,1.454403260704585,-0.46211814517320826,1.4993068189552219,0
5.827147663916552,1.4746657799791032,-0.4661718131133242,1.499786043839565,0
5.877818513168,1.4949329247118253,-0.47022548105344003,1.4999914415582591,0
5.928489362419448,1.5152009945784155,-0.47427914899355583,1.4999229746103055,0
5.979160211670896,1.53546628908563,-0.4783328169336717,1.4995806554962274,0
6.029831060922345,1.5557251082469388,-0.4823864848737876,1.498964546715788,0
6.080501910173793,1.5759737532580684,-0.48644015281390346,1.4980747607565796,0
6.131172759425241,1.596208527172316,-0.4904938207540193,1.4969114600734856,0
6.181843608676689,1.6164257355755236,-0.4945474886941352,1.4954748570590208,0
6.232514457928138,1.6366216872606092,-0.4986011566342511,1.4937652140045519,0
6.283185307179586,1.6567926949014795,-0.5026548245743669,1.4917828430524103,0
6.333856156431034,1.676935075726268,-0.5067084925144828,1.4895281061389007,0
6.384527005682482,1.6970451521897196,-0.5107621604545985,1.487001414928221,0
6.435197854933931,1.717119252644625,-0.5148158283947145,1.4842032307373003,0
6.485868704185379,1.7371537120121874,-0.5188694963348304,1.4811340644515747,0
6.536539553436827,1.7571448724511807,-0.5229231642749462,1.4777944764317084,0
6.587210402688276,1.7770890840257838,-0.5269768322150621,1.4741850764112872,0
6.637881251939724,1.7969827053719856,-0.5310305001551779,1.4703065233854937,0
6.688552101191172,1.8168221043624102,-0.5350841680952938,1.4661595254907887,0
6.73922295044262,1.8366036587694632,-0.5391378360354097,1.4617448398756234,0
6.789893799694069,1.8563237569266702,-0.5431915039755255,1.4570632725621986,0
6.840564648945517,1.87597879838808,-0.5472451719156414,1.4521156782993068,0
6.8912354981969655,1.8955651945856344,-0.5512988398557572,1.4469029604062704,0
6.9419063474484135,1.9150793694843535,-0.5553525077958731,1.4414260706080184,0
6.992577196699862,1.934517760235238,-0.559406175735989,1.4356860088613224,0
7.0432480459513105,1.9538768178257704,-0.5634598436761048,1.4296838231722262,0
7.0939188952027585,1.9731530077278834,-0.5675135116162207,1.4234206094047037,0
7.144589744454207,1.9923428105432792,-0.5715671795563365,1.416897511080581,0
7.1952605937056555,2.0114427226460014,-0.5756208474964525,1.4101157191707514,0
7.245931442957104,2.030449256822113,-0.5796745154365683,1.4030764718777335,0
