t,x,y,z,yaw
0.0,1.0,1.0,0,0
0.03510159389485802,1.0220531939397937,0.9997567987451017,0,0
0.07020318778971604,1.0440956611507062,0.9990273132741077,0,0
0.10530478168457406,1.0661166801213635,0.9978118984105818,0,0
0.14040637557943209,1.0881055397728707,0.9961111453353643,0,0
0.1755079694742901,1.1100515446687051,0.9939258812990192,0,0
0.21060956336914813,1.131944020217006,0.9912571692194586,0,0
0.24571115726400616,1.1537723178627206,0.9881063071649357,0,0
0.28081275115886417,1.1755258202670893,0.9844748277226623,0,0
0.3159143450537222,1.1971939464719463,0.9803644972533528,0,0
0.3510159389485802,1.2187661570463224,0.975777315032064,0,0
0.38611753284343825,1.2402319592128528,0.9707155122757409,0,0
0.42121912673829626,1.2615809119514887,0.9651815510579487,0,0
0.45632072063315426,1.2828026310780365,0.9591781231113123,0,0
0.4914223145280123,1.303886794295051,0.9527081485182529,0,0
0.5265239084228703,1.3248231462126263,0.9457747742906505,0,0
0.5616255023177283,1.3456015033366435,0.9383813728391309,0,0
0.5967270962125863,1.3662117590220486,0.930531540332716,0,0
0.6318286901074444,1.3866438883887482,0.9222290949496383,0,0
0.6669302840023024,1.4068879531977383,0.91347807502017,0,0
0.7020318778971604,1.4269341066850867,0.9042827370623675,0,0
0.7371334717920185,1.446772598351426,0.8946475537116924,0,0
0.7722350656868765,1.4663937787046186,0.8845772115455084,0,0
0.8073366595817345,1.485788103953296,0.8740766088035199,0,0
0.8424382534765925,1.5049461406489812,0.8631508530052551,0,0
0.8775398473714505,1.5238585702745424,0.8518052584657553,0,0
0.9126414412663085,1.542516193776744,0.84004534371068,0,0
0.9477430351611665,1.560909936040687,0.8278768287920808,0,0
0.9828446290560247,1.5790308503039703,0.8153056325061547,0,0
1.0179462229508827,1.5968701225084159,0.8023378695143266,0,0
1.0530478168457407,1.614419075587251,0.7889798473690618,0,0
1.0881494107405987,1.6316691736856535,0.7752380634458578,0,0
1.1232510046354567,1.6486120263126143,0.7611192017829038,0,0
1.1583525985303147,1.6652393924220923,0.7466301298299484,0,0
