t,x,y,z,yaw
0.0,0.0,0.0,0,0
0.05025125628140704,0.03156854976481053,-0.0004984108738261828,0,0
0.10050251256281408,0.06310563131267365,-0.0019931466685065846,0,0
0.15075376884422112,0.09457980779484494,-0.004482717398893943,0,0
0.20100502512562815,0.12595970506771756,-0.007964641406742246,0,0
0.2512562814070352,0.1572140429672508,-0.012435447834476143,0,0
0.30150753768844224,0.18831166648971787,-0.017890680085019595,0,0
0.35175879396984927,0.21922157684769134,-0.02432490026422629,0,0
0.4020100502512563,0.24991296237030836,-0.031731694601492944,0,0
0.45226130653266333,0.28035522921701445,-0.04010367984314289,0,0
0.5025125628140704,0.3105180318741689,-0.04943251061221732,0,0
0.5527638190954774,0.34037130340411287,-0.05970888772732441,0,0
0.6030150753768845,0.3698852854165468,-0.07092256747226955,0,0
0.6532663316582915,0.399030557732341,-0.08306237180721121,0,0
0.7035175879396985,0.4277780677102096,-0.09611619951117634,0,0
0.7537688442211056,0.456099159207016,-0.11007103824481979,0,0
0.8040201005025126,0.4839656011428387,-0.12491297752140618,0,0
0.8542713567839196,0.5113496156423267,-0.14062722257308802,0,0
0.9045226130653267,0.5382239057242886,-0.1571981090986494,0,0
0.9547738693467337,0.5645616825119181,-0.17460911887802366,0,0
1.0050251256281408,0.5903366919365285,-0.19284289623801465,0,0
1.0552763819095479,0.6155232409081792,-0.2118812653528077,0,0
1.105527638190955,0.6400962229271072,-0.23170524836202944,0,0
1.155778894472362,0.6640311431104313,-0.25229508428829095,0,0
1.206030150753769,0.6873041426091843,-0.27363024873536057,0,0
1.256281407035176,0.709892022391333,-0.29568947434732795,0,0
1.306532663316583,0.7317722663670768,-0.31845077200836625,0,0
1.35678391959799,0.752923063833377,-0.3418914527619623,0,0
1.407035175879397,0.773323331215339,-0.36598815042776134,0,0
1.4572864321608041,0.7929527330827787,-0.39071684489348346,0,0
1.5075376884422111,0.8117917024210208,-0.41605288605869384,0,0
1.5577889447236182,0.8298214601357259,-0.44197101840655995,0,0
1.6080402010050252,0.8470240337722988,-0.4684454061790986,0,0
1.6582914572864322,0.8633822754312233,-0.4954496591308226,0,0
1.7085427135678393,0.8788798788614604,-0.5229568588351103,0,0
1.7587939698492463,0.8935013957148741,-0.5509395855170798,0,0
1.8090452261306533,0.9072322509454814,-0.5793699453862158,0,0
1.8592964824120604,0.9200587573381745,-0.6082195984415069,0,0
1.9095477386934674,0.9319681291524348,-0.6374597867213754,0,0
1.9597989949748744,0.942948494867437,-0.6670613629702389,0,0
2.0100502512562817,0.9529889090158393,-0.6969948196931275,0,0
2.0603015075376887,0.9620793630944628,-0.7272303185693971,0,0
2.1105527638190957,0.9702107955409863,-0.7577377201962168,0,0
2.1608040201005028,0.9773751007667073,-0.7884866141321811,0,0
2.21105527638191,0.98356513723637,-0.8194463492110979,0,0
2.261306532663317,0.9887747345870026,-0.8505860640957392,0,0
2.311557788944724,0.9929986997786696,-0.8818747180410922,0,0
2.361809045226131,0.9962328222710067,-0.9132811218364494,0,0
2.412060301507538,0.9984738782203788,-0.9447739688954919,0,0
2.462311557788945,0.9997196336934779,-0.9763218664633762,0,0
2.512562814070352,0.9999688468941563,-1.0078933669097134,0,0
2.562814070351759,0.9992212694012756,-1.0394569990762528,0,0
2.613065326633166,0.9974776464163387,-1.070981299648016,0,0
2.663316582914573,0.9947397160206569,-1.1024348445166137,0,0
2.71356783919598,0.9910102074427921,-1.133786280104479,0,0
2.763819095477387,0.9862928383380027,-1.1650043546187994,0,0
2.814070351758794,0.9805923110824041,-1.196057949203978,0,0
2.864321608040201,0.9739143080855377,-1.2269161089615903,0,0
2.9145728643216082,0.9662654861260218,-1.257548073806897,0,0
2.9648241206030153,0.9576534697159296,-1.2879233091311664,0,0
3.0150753768844223,0.9480868435005095,-1.3180115362392384,0,0
3.0653266331658293,0.9375751437008251,-1.3477827625319825,0,0
3.1155778894472363,0.9261288486078412,-1.377207311403576,0,0
3.1658291457286434,0.9137593681374366,-1.4062558518237893,0,0
3.2160804020100504,0.9004790324567516,-1.434899427575793,0,0
3.2663316582914574,0.8863010796932087,-1.4631094861203477,0,0
3.3165829145728645,0.8712396427384597,-1.4908579070575936,0,0
3.3668341708542715,0.8553097351604118,-1.5181170301580775,0,0
3.4170854271356785,0.8385272362373773,-1.5448596829350705,0,0
3.4673366834170856,0.8209088751292626,-1.5710592077306949,0,0
3.5175879396984926,0.802472214201578,-1.596689488288856,0,0
3.5678391959798996,0.7832356315188905,-1.621724975788495,0,0
3.6180904522613067,0.7632183025251684,-1.64614071431121,0,0
3.6683417085427137,0.742440180929283,-1.6699123657178552,0,0
3.7185929648241207,0.7209219788147163,-1.6930162339093318,0,0
3.7688442211055277,0.6986851459933066,-1.7154292884473712,0,0
3.819095477386935,0.6757518486236088,-1.737129187511779,0,0
3.869346733668342,0.6521449471151868,-1.7580943001712455,0,0
3.919597989949749,0.6278879733408583,-1.77830372794553,0,0
3.969849246231156,0.6030051071796145,-1.7977373256375193,0,0
4.020100502512563,0.5775211524135883,-1.8163757214143992,0,0
4.07035175879397,0.5514615120031072,-1.8342003361179176,0,0
4.120603015075377,0.5248521627644681,-1.8511934017844949,0,0
4.170854271356784,0.497719629475683,-1.8673379793567146,0,0
4.2211055276381915,0.47009095843600296,-1.882617975568547,0,0
4.2713567839195985,0.44199369050557874,-1.8970181589874637,0,0
4.3216080402010055,0.4134558336521338,-1.9105241751974624,0,0
4.371859296482413,0.3845058350320106,-1.9231225611078608,0,0
4.42211055276382,0.35517255263342823,-1.9348007583735982,0,0
4.472361809045227,0.3254852265102116,-1.945547125913667,0,0
4.522613065326634,0.29547344963466965,-1.9553509515151948,0,0
4.572864321608041,0.2651671383986787,-1.9642024625116117,0,0
4.623115577889448,0.23459650279236843,-1.972092835524257,0,0
4.673366834170855,0.20379201629015192,-1.9790142052577147,0,0
4.723618090452262,0.1727843854740994,-1.9849596723401106,0,0
4.773869346733669,0.14160451942495114,-1.9899233102005573,0,0
4.824120603015076,0.11028349891127508,-1.9939001709768878,0,0
4.874371859296483,0.07885254540747616,-1.9968862904477933,0,0
4.92462311557789,0.04734298997155776,-1.9988786919844435,0,0
4.974874371859297,0.01578624201363682,-1.9998753895176573,0,0
5.025125628140704,-0.01578624201363746,-1.9998753895176573,0,0
5.075376884422111,-0.047342989971558405,-1.9988786919844435,0,0
5.125628140703518,-0.07885254540747635,-1.9968862904477933,0,0
5.175879396984925,-0.11028349891127483,-1.9939001709768878,0,0
5.226130653266332,-0.14160451942495178,-1.9899233102005571,0,0
5.276381909547739,-0.17278438547409963,-1.9849596723401106,0,0
5.326633165829146,-0.20379201629015253,-1.9790142052577144,0,0
5.376884422110553,-0.23459650279236863,-1.9720928355242568,0,0
5.42713567839196,-0.2651671383986785,-1.964202462511612,0,0
5.477386934673367,-0.29547344963467026,-1.9553509515151948,0,0
5.527638190954774,-0.32548522651021183,-1.945547125913667,0,0
5.577889447236181,-0.35517255263342884,-1.9348007583735982,0,0
5.628140703517588,-0.38450583503201075,-1.9231225611078608,0,0
5.678391959798995,-0.41345583365213395,-1.9105241751974622,0,0
5.728643216080402,-0.4419936905055793,-1.8970181589874633,0,0
5.778894472361809,-0.4700909584360031,-1.8826179755685468,0,0
5.8291457286432165,-0.49771962947568354,-1.8673379793567144,0,0
5.8793969849246235,-0.5248521627644682,-1.8511934017844947,0,0
5.9296482412060305,-0.5514615120031073,-1.8342003361179176,0,0
5.9798994974874375,-0.5775211524135888,-1.816375721414399,0,0
6.030150753768845,-0.6030051071796148,-1.7977373256375193,0,0
6.080402010050252,-0.6278879733408588,-1.7783037279455296,0,0
6.130653266331659,-0.6521449471151866,-1.7580943001712455,0,0
6.180904522613066,-0.6757518486236087,-1.737129187511779,0,0
6.231155778894473,-0.6986851459933067,-1.7154292884473712,0,0
6.28140703517588,-0.7209219788147165,-1.6930162339093315,0,0
6.331658291457287,-0.7424401809292835,-1.6699123657178547,0,0
6.381909547738694,-0.7632183025251682,-1.6461407143112101,0,0
6.432160804020101,-0.7832356315188903,-1.6217249757884953,0,0
6.482412060301508,-0.8024722142015781,-1.5966894882888556,0,0
6.532663316582915,-0.8209088751292625,-1.5710592077306949,0,0
6.582914572864322,-0.8385272362373775,-1.5448596829350705,0,0
6.633165829145729,-0.8553097351604116,-1.5181170301580778,0,0
6.683417085427136,-0.8712396427384596,-1.4908579070575938,0,0
6.733668341708543,-0.8863010796932088,-1.4631094861203475,0,0
6.78391959798995,-0.9004790324567515,-1.4348994275757931,0,0
6.834170854271357,-0.9137593681374367,-1.4062558518237889,0,0
6.884422110552764,-0.9261288486078411,-1.3772073114035763,0,0
6.934673366834171,-0.9375751437008251,-1.3477827625319825,0,0
6.984924623115578,-0.9480868435005096,-1.318011536239238,0,0
7.035175879396985,-0.9576534697159295,-1.2879233091311666,0,0
7.085427135678392,-0.9662654861260219,-1.2575480738068965,0,0
7.135678391959799,-0.9739143080855377,-1.2269161089615905,0,0
7.185929648241206,-0.9805923110824041,-1.196057949203978,0,0
7.236180904522613,-0.9862928383380027,-1.165004354618799,0,0
7.28643216080402,-0.9910102074427921,-1.1337862801044793,0,0
7.336683417085427,-0.994739716020657,-1.1024348445166132,0,0
7.386934673366834,-0.9974776464163387,-1.0709812996480164,0,0
7.437185929648241,-0.9992212694012756,-1.0394569990762528,0,0
7.4874371859296485,-0.9999688468941563,-1.007893366909713,0,0
7.5376884422110555,-0.9997196336934779,-0.9763218664633762,0,0
7.5879396984924625,-0.9984738782203788,-0.9447739688954917,0,0
7.63819095477387,-0.9962328222710067,-0.9132811218364496,0,0
7.688442211055277,-0.9929986997786696,-0.881874718041092,0,0
7.738693467336684,-0.9887747345870026,-0.8505860640957394,0,0
7.788944723618091,-0.98356513723637,-0.8194463492110979,0,0
7.839195979899498,-0.9773751007667072,-0.7884866141321807,0,0
7.889447236180905,-0.9702107955409863,-0.757737720196217,0,0
7.939698492462312,-0.9620793630944628,-0.7272303185693969,0,0
7.989949748743719,-0.9529889090158394,-0.6969948196931277,0,0
8.040201005025127,-0.9429484948674368,-0.6670613629702382,0,0
8.090452261306533,-0.9319681291524348,-0.6374597867213754,0,0
8.14070351758794,-0.9200587573381742,-0.6082195984415062,0,0
8.190954773869347,-0.9072322509454813,-0.5793699453862158,0,0
8.241206030150755,-0.8935013957148739,-0.5509395855170793,0,0
8.291457286432161,-0.8788798788614604,-0.5229568588351103,0,0
8.341708542713569,-0.8633822754312233,-0.4954496591308222,0,0
8.391959798994975,-0.847024033772299,-0.4684454061790988,0,0
8.442211055276383,-0.8298214601357258,-0.4419710184065597,0,0
8.492462311557789,-0.8117917024210209,-0.41605288605869406,0,0
8.542713567839197,-0.792952733082778,-0.3907168448934826,0,0
8.592964824120603,-0.7733233312153388,-0.3659881504277611,0,0
8.643216080402011,-0.7529230638333766,-0.34189145276196187,0,0
8.693467336683417,-0.7317722663670767,-0.318450772008366,0,0
8.743718592964825,-0.7098920223913325,-0.2956894743473275,0,0
8.793969849246231,-0.6873041426091843,-0.27363024873536057,0,0
8.84422110552764,-0.664031143110431,-0.2522950842882907,0,0
8.894472361809045,-0.6400962229271073,-0.23170524836202944,0,0
8.944723618090453,-0.615523240908179,-0.2118812653528075,0,0
8.99497487437186,-0.5903366919365287,-0.19284289623801487,0,0
9.045226130653267,-0.5645616825119173,-0.17460911887802322,0,0
9.095477386934673,-0.5382239057242882,-0.15719810909864917,0,0
9.145728643216081,-0.5113496156423267,-0.14062722257308824,0,0
9.195979899497488,-0.4839656011428393,-0.12491297752140662,0,0
9.246231155778895,-0.45609915920701544,-0.11007103824481934,0,0
9.296482412060302,-0.42777806771020954,-0.09611619951117634,0,0
9.34673366834171,-0.3990305577323406,-0.08306237180721121,0,0
9.396984924623116,-0.36988528541654697,-0.07092256747226955,0,0
9.447236180904524,-0.34037130340411265,-0.05970888772732441,0,0
9.49748743718593,-0.3105180318741691,-0.04943251061221732,0,0
9.547738693467338,-0.2803552292170135,-0.04010367984314289,0,0
9.597989949748744,-0.24991296237030794,-0.03173169460149272,0,0
9.648241206030152,-0.21922157684769145,-0.02432490026422629,0,0
9.698492462311558,-0.18831166648971848,-0.017890680085019817,0,0
9.748743718592966,-0.15721404296725017,-0.012435447834476143,0,0
9.798994974874372,-0.12595970506771748,-0.007964641406742246,0,0
9.84924623115578,-0.0945798077948445,-0.004482717398893943,0,0
9.899497487437186,-0.06310563131267372,-0.0019931466685068067,0,0
9.949748743718594,-0.031568549764810244,-0.0004984108738261828,0,0
10.0,-2.4492935982947064e-16,0.0,0,0
